sentiment,text
1,"Ako dođe kod nas ono da 14 dana ne izlazimo iz kuća,karantena itd. Mislim da će bit rastava brakova 80%, jer bit sa ženama 14 dana u zatvorenom, hmm. Bit će ono ko preživi priča će:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::two_hearts::two_hearts: ciao žurim,, koje bombe"
0,S obzirom na trenutni razvoj situacije vezane uz korona virus te mjere zaštite stanovništva koje se poduzimaju s ciljem sprječavanja širenja virusa do 14. travnja odgađaju se svi programi u Hrvatskom narodnom kazalištu Ivana pl. Zajca. 2 url
1,user Kako smo jadni kao rasa. Još malo fake newsa i počinjem navijati za virus.
1,"Ako ništa, koronavirus nas upozorava da je ulaganje u zdravstvo i obrazovanje važnije od religije, a ni oružje ne pomaže."
0,"Na inicijativu Ministarstva kulture, HRT će kao javni servis, u skladu sa svojom javnom zadaćom i ulogom, a u suradnji sa sudionicima kulturne scene u RH, tijekom ove novonastale situacije s koronavirusom, kreirati dodatni kulturni program na HTV 3. url"
0,"Treba računati s mogućnošću da koronakriza potraje neko vrijeme. Na primjer, ako virus nije dovoljno termolabilan i/ili ako negativni učinci krize budu jači nego što se u ovom trenutku očekuje, zaprijetit će vrlo ozbiljna recesija. url"
0,"Ljudi moji, ja trebala završiti bolovanje sljedeci tjedan, zovem ja danas HR kaže meni žena da vjerojatno uopće neću morati dolaziti u ured jer - pogodite zašto. #heeeeej #corona"
1,"Pojava virusa Corona i panike koja je zavladala svijetom, kraj je globalizacije. Prije nego su njezini tvorci to i zamisliti mogli. Ponovno se zna gdje je čija granica i ponovno se ukazom određuje gdje se smije i kako putovati."
1,"U Zadru je Andrej Plenković održao predizborni skup. Na skupu nije bilo ljudi osim njegove izdajničke svite. Ostaje pitanje tko je kriv: virus Corona ili sve osjetnije i vidljivije distanciranje od ""velikoga vođe""."
2,"Danas je 2 user najavila da će fond za posljedice Coronavirusa narasti na 37 milijardi eura, kao pomoć za zdravstvo, mala i srednja poduzeća, te tržište rada. Pozdravljam reakciju obzirom na na ozbiljnost situacije za hrvatski turizam i gospodarstvo."
0,"ZAGREB - Predsjednik Republike Zoran Milanović izjavio je u petak kako se suzdržava od davanja komentara o koronavirusu jer smatra da bi svojim intervencijama unio pomutnju, ali je uvjeren kako Vlada do sada nije napravila ni jednu grešku. url"
0,"Ako država bude u karanteni, robnih zaliha za potrebe svih stanovnika imamo za mjesec dana, priopćili iz Ministarstva gospodarstva."
1,"Danas je sin došao doma s tabletom. Mislim da sam otkrio kako će se #političkasektaHNS okoristiti #koronavirus. Tablet je od jeftine plastike, cijena teško da prelazi 25 EUR. Koliko li ih je HNS platio? #školazaživot url"
1,"Kad završi sva ta histerija oko virusa i kada se podvuče crta: uništena gospodarstva, tuljani sa po sto kila brašna u podrumima, tonama toalet papira, bačvama ulja i brdima konzervi, minusi na karticama..., generacije koje u školama neće naučiti je li Severina kupila nove cipele,"
3,"Dragi user vidjela sam osobu na stanici kako je kihnula, jesam li zaražena Corona virusom? #COVID19 #Satira"
3,"Trenutna društvena slika govori nam kako su naši građani uvjereni o postojanju magičnog utjecaja 30 kilograma brašna, nekoliko litara ulja te par kocki šećera na korona virus. Što im trebamo ponuditi? Više na 2 url"
0,":megaphone: Sve najnovije obavijesti vezane uz koronavirus pronađite na jednome mjestu :down_arrow: Na linku se nalazi i obavijest o postupanju pri ulasku u RH iz raznih područja, kao dio paketa mjera za smanjenje unosa bolesti i jačanje nadzora nad daljnjim širenjem url"
0,"Pripremili smo publikaciju ""Kako s učenicima razgovarati o koronavirusu"" koja sadrži preko 25 prijedloga aktivnosti s ciljem informiranja učenica i učenika o situaciji koja je zahvatila cijeli svijet pa i tako Hrvatsku. :right_arrow: 2 url"
2,Vili Beroš je najkulji ministar zdravstva ikad.:OK_hand:
0,President Zoran Milanović praises efforts to fight #coronavirus. url
0,"Krene li kod nas opća karantena, hoće li i nama pornhub poklonit članstvo? Pitam za frenda"
0,"Priključio sam se pustošenju trgovina, kupio sam: - 5 rajčica - 1 glavicu kupusa - 2 manja komada sira - 1 veće pakiranje slanih pereca - 1 mali kruh - 1 dječju bojanku #shoppingspree #coronavirus"
1,ako se stvari kod nas budu odvijale ko u italiji za oko dva tjedna će ljudi u karanteni sa balkona zborno pjevat lijepu našu. nadam se da neću doživjet taj trenutak.
1,Vrtić zatvoreni. Tete rade. Firme rade. Djeca nemaju gdje. Pa tete rade. Al vrtići zatvoreni. Otvoreni ipak. Ovo je neka polukarantena?
0,ZAGREB - Vijeće za elektroničke medije upozorilo je u petak sve elektroničke medije koji djeluju u Hrvatskoj da će strogo sankcionirati objavu lažnih vijesti vezano za koronavirus i dezinformacija jer to dodatno pojačava zabrinutost i širenje straha među građanima. url
0,"U ludlilu pražnjenja polica trgovina, za koje user naglašava da nema potrebe jer zaliha ima, jučer je potrošeno 58% više nego isti dan lani, odnosno 142 mil kn. U dva i pol tjedna koronavirusa potrošnja je veća 11%, 469 mil kn #koronavirus #n1info"
0,Dobro si rekao Zekanoviću trebao bi Hrvatski Sabor pod hitno treba početi sa raspravom o koronavirusu bez odgode url
3,"Lijepo je Kolinda rekla da će Hrvati raditi od kuće, preko interneta, a niste joj vjerovali. #osamtisucaeura #coronavirus"
1,"Andrej Plenković je naumio pošto poto se zadržati na čelu HDZ-a jer, nakon krize koronavirusa, tko zna. Sigurno je sigurno, misli lik. I ne zanima ga što će njegova odluka da održi izbore i odgodi zatvaranje granice koštati živote. Potencijalni ubojico!!!! url"
1,Hence my tweet od prije par tjedana da želim da se pojavi virus koji ima predilekciju za komentatore portalskih članaka po fejsbuku.
0,"Išao bih na dijetu, ali korona."
2,"Najbolje što se ovoj državi dogodilo u posljednjih min.30 godina, je smjena Kujundžića i Vili Beroš za ministra u vrijeme epidemije corone"
3,Jedino corona može zaustaviti najezdu narodnjaka...
2,"Slika je odlična, samo se ne zna jel' povodom virusa ili promjenom klime url"
0,8 user Ne možemo zanemariti činjenicu da je ovo uistinu globalni problem koji zahtijeva ozbiljna rješenja. Nalazimo se u kritičnoj točki globalnog odgovora na #COVID19 i svi su potrebni da se uključimo u napore da sačuvamo sve one koji bi eventualno bili najugroženiji virusom.
1,"Nadam se da će biti pameti da se za intervencije vezane uz coronavirus (odgode poreza, doprinosa, plaćanje dopusta itd) donese jedan jedinstveni lex specialis, a ne da se intervenira izmjenama u 3641 zakon."
1,"2 user Pa da, ja bih isto komentar psihijatra zašto je nekima toliko teško ispoštovati vrlo jednostavnu preventivnu mjeru koja bi mogla olakšati život drugim ljudima u zajednici? I nije sve crno-bijelo, panika-apsolutni nemar. Postoji i ono između, a to su odgovorni ljudi"
0,"user GospodićnaP. Evo ja se nudim da u toj karanteni, popunim rupe! ZDS Božidar Moro."
0,"Na pitanje, skriva li se nešto glede koronavirusa, Markotić je rekla kako je to nemoguće zato što ima previše ljudi koji su uključeni u to, te da nitko ne bi svoj dignitet i stručnost žrtvovao za bilo kakve dnevnopolitičke igre."
2,Vili Beroš je bio sudski vještak u nekoliko predmeta koje smo imali. Bio je odličan. I za sada radi dobro. Svaki put kad daje izjavu zapitam se kako bi to izgledalo da je Milan Kujundžić i dalje ministar.
1,"user Pitanje: Zašto Kušćević, Goran Marić i Gabrijela Žalac nisu već u karanteni?"
0,"WinDays20 konferencija odgođena, već pogađate - korona virus!, evo detalja ... :backhand_index_pointing_right: url :backhand_index_pointing_down: #technology #business #marketing #racunalo #croatia #smartphone #hrvatska"
1,"Smak svijeta sam očekivao kao zatamnjeno nebo, zaudaranje zraka po sumporu, pad užarenih meteora, vrisku, plač i patnju, te naposljetku zvuk sedam trublji, kad ono, snašlo nas još gore - ne, pandemija covida-19, već komentari na taj koronarni virus."
0,Apel iz Hrvatske mreže protiv siromaštva povodom situacije s koronavirusom: url 6 user url
1,"na macelju teški fail. čeka se preko 12 sati do granice pa još satima na zimi za izdavanje potvrde. ovo je rulet jer ljudi nagurani kaslju i kisu jedni drugima u facu, isprekidano samo losim forama i isforsanim smijehom. lose podnosim oboje. #slucajnadrzava #coronahrvatska"
0,U školi gdje mi idu djeca slučaj samoizolacije. :neutral_face::grimacing_face:
0,1918: Toronto osvojio svoj prvi Stanley Cup 1919: Stanley Cup otkazan (španjolska gripa) 1992-93: Toronto osvojio svoj prvi World Series 1994: World Series otkazan (242-dnevni štrajk) 2019: Toronto osvojio svoj prvi NBA naslov 2020: NBA potencijalno otkazan (koronavirus)
0,user Nije valjda da nisi našla nekoga da dijelite samoizolaciju?! Čudno mi to!
0,"ZAGREB - Premijer Andrej Plenković najavio je u subotu kako će se već idućega tjedna na Vladi ići u izmjenu niza zakona kako bi se društvo, prvenstveno gospodarstvo, što lakše borilo s posljedicama epidemije koronavirusa. url"
0,"Jel' se sad, kad su svi u (samo)karanteni i nitko ne ide nigdje, može očekivati povećani broj ekipice na user .u? :face_with_tears_of_joy: Pitam za frendicu... #COVIDー19 url"
0,"U petak rast potrošnje u trgovini bio 98%, u četvrtak 58%, uspoređujući iste dane prošle godine, kaže ministar Marić #koronavirus #n1info"
0,"KONFERENCIJA REBOOT DEVELOP BLUE 2020 POMAKNUTA NA JESEN - Zbog globalne pandemije virusa COVID-19 (koronavirusa), datum održavanja konferencije Reboot Develop Blue 2020 pomaknut je na 15. listopad. url"
0,"Stipan Jonjić, riječki znanstvenik koji razvija pametna cjepiva, očekuje da bismo već ove godine mogli imati cjepivo protiv novog koronavirusa. ""Ima još puno posla u istraživanju, pa testiranju na životinjama i ljudima, no ja sam optimist!"" - url"
1,"Grozim se pomisli na, ako dođe do sveopće karantene, repertoar koji će hrvat url ikat s prozora."
1,user Trebali bi se držat toga karantene a ne zaražene osobe da šetaju uvest stroge kazne pa će se to epidemija smanjit sigurno!
0,"3 user Poznati kontakt je moguće predvidjeti i staviti pod kontrolu. Nepoznati kontakt znači da je virus u opticaju i da će brojke novozaraženih drastično početi rasti. Kad se SAD-u pojavio prvi misteriozno zaraženi, brojke su se utrostručile u samo dva dana. Kod nas je još kontrolirano"
0,"Uvode se nove mjere protiv koronavirusa u Istri: Od sutra se ograničava rad trgovina, zatvaraju kafići, restorani i uslužne djelatnosti url putem korisnika/ce user"
1,"3 user Haha prvo se sprdaju i salju ljude da se zaraze, sprdaju citav svijet zbog corone i mjera, i onda... El panico Cisti slucaj za akciju tipa:""Čuj momak jes ti kad bježo i pušio šamare"" Koji likovi..."
1,"user Da će, kao, reducirati broj američkih sudionika i da, kao, širenje virusa shvaćaju ozbiljno. Neš ti vježbe, šta bi bilo da se outbrake dogodi za vrijeme pravog rata?"
3,Sve se mislim kako je uz propagnadu o pranju ruku trebalo naglasiti i da tuširanje i korištenje dezića isto ima učinka na korona virus!
0,"user Evo ti nešto dobro, da mi izađeš što deblji iz izolacije. Sendvič sa tirolskom i čipsom od paprike."
3,Kod nas su predvidjeli korona virus prije čak 25 godina i odmah na vrijeme zatvorili sve fabrike...
0,"Šire se dezinformacije da je u tijeku invazija američke vojske na europski kontinent, a sve se dovodi u vezu s koronavirusom, odnosno implicira da se ""tajnovita operacija"" odvija ""u sjeni"" koronavirusa, kao i da su američki vojnici na virus ""imuni"" url"
0,"Sustav daje sve od sebe da se uspori ritam širenja #coronavirus. Mjere koje se poduzimaju su vrlo intenzivne, uključujući i situaciju na granicama. Iniciramo i uspostavljamo koordininaciju na EU razini, kao i susjednim zemljama. url"
0,Općina Primošten zabranila rad ugostiteljskih objekata od sutra zbog opasnosti od širenja koronavirusa! Odluka vrijedi do opoziva. user url
0,"Ministar user : Uvest ćemo poseban režim za hrvatske vozače kamiona koji dovoze robu u Hrvatsku. Oni će biti izolirani kada iskrcaju robu, bit će smješteni u objekte koji će odgovarati uvjetima karantene i imat će parkirni prostor za kamione. url"
0,"„Još od kraja Drugog svjetskog rata nismo bili suočeni s ovako dramatičnom krizom. Danas Europska unija poduzima korake."", predsjednik Parlamenta jučer je obećao brzo djelovanje vezano uz paket pomoći za koronavirus koji je predstavila Europska komisija :right_arrow: 2 url"
0,Pogledajte cjeloviti prijedlog zajedničkog europskog odgovora za suzbijanje utjecaja koronavirusa na gospodarstvo :right_arrow: url
0,Solidarnost prije svega: Što se sve besplatno nudi u izolaciji? url via user Gigabajte i sadržaje nude 3 user Iskon Pickbox...
0,Kina: Društvene mreže se pretvorile u online tržnicu medicinske opreme url #maske #masks #coronavirus #China #health #zdravlje #COVID19
0,Reiki i korona Podcast pregled - YouTube kanal Reiki Dojo škole url
0,Predsjednik user za user : Pravodobnim mjerama prevencije poduzeli smo sve kako bismo epidemiju zadržali pod kontrolom i zaštitili naše sugrađane. Zato broj oboljelih u :Croatia: i jest znatno niži nego u drugim europskim zemljama. (1/2) url
0,"imam totalan plan za izolaciju sutra - buđenje, pa ujutro slažemo puzzle uz muziku s ploča il deezera, pa kuhanje ručka, pa serije ili film, pa malo radimo i pratimo HDZ i onda čitanje knjiga uz neku muziku prije spavanja"
1,"user Pere te korona, pa buncaš?"
0,A virusi su neizlječivi. Jedino ako se organizam uspije izboriti url
1,"user Rubno, pratim najviše pripremu po svojoj bolnici i što sve ljudi krivo rade pa pokušam gurkat vamo tamo. Nadam se da će bit više veselijih terapijskih vijesti uskoro."
1,"U Crnoj Gori karantena. Spiker na televiziji kaže: - Ljudi, za ovo smo trenirali cijeli život!"
1,Župani o tome treba li ili ne karantena. Baš svaki ima svoj stav i epidemiološko mudroslovlje koje nije isto onom drugom. Kao da smo kakav kontinent. Pobjeda zajamčena. url
0,"Krećemo s #TNT u 8:55, uzivo smo #live user na pressici Nacionalnog stožera civilne zaštite user #koronavirus #COVIDー19 #hrpolitika url"
0,"Posebno (iako redovito) izdanje newslettera skoro pa cijelo posvećeno korona virusu, ekonomskoj krizi i posljedicama situacije u kojoj smo se našli. - 2 url"
1,Kaze 57 ljudi se ne pridržava samoizolacije. PA FRENDE KAD SI VEC MOGAO PUTOVATI U ITALIJE I RUMUNJSKE IZVOLI OSTAT U SVOJOJ JEBENOJ KUCI DVA TJEDNA SMECE SEBICNO url
1,"Ne vidim razliku između priklanjanja don Anti ""molite se i ne bojte se virusa"" Lediću i vjerovanja u new age mudrolije Ane Bučević. Mislim da je razina štetnosti ove dvije struje jednaka s tom razlikom što se neke procesuira, dok se druge pušta da ljude drže u opasnoj zabludi."
0,"Nije ovo loše. Sad sam naručio doručak u krevet. Jer, izolacija. Uskoro ce trebat i otic u ducan po pive. Žena će poludit sa mnom:grinning_squinting_face:. #karantena"
0,user je odlučio istražiti korona virus. Na koji način? #TogetherAsATeam :down_arrow::down_arrow::down_arrow::down_arrow::down_arrow: url
0,"Evo koje su sve zemlje zatvorile svoja skijališta zbog širenja koronavirusa, a koje još nisu 2 url"
3,Pornografske stranice nude besplatne premium filmove u Italiji zbog korona virusa. U isto vrijeme gužve za toalet papirom u shoping centrima. Guzice i nemoral sigurno će pomoći u prevladavanju ove pandemije..
2,"Ako je korona išta dobro donijela, onda je barem promovirala znanost i znanstvenike, nasuprot vračeva i opsjenara."
0,Na svjetskim su burzama prošloga tjedna cijene dionica padale po stopama koje nisu viđene od financijske krize 2008. godine jer se zbog brzog širenja koronavirusa u svijetu i strahovanja od velikih gospodarskih šteta ulagači povlače iz rizičnijih url
1,2 user To što ljudi kupuju zalihe hrane i dezificijensa nije panika i histerija. Ako se ne ponašamo odgovorno... vidjet ćemo što je histerija... *traži snimku talijana čija mu je sestra cca 40 godina umrla kući jer bolnica nije imala kapaciteta*.
0,"NOVE INFORMACIJE NACIONALNI STOŽER Još sedam slučajeva zaraze koronavirusom, ukupno ih je 46, petero u Osijeku i dvoje u Zagrebu url"
1,user čovjek gleda utakmice jugoplastike i udara craft u samoizolaciji. show. :folded_hands_medium-light_skin_tone:
1,"Već kad ste iskoristili situaciju i digli cijene, nadam se da ste povećali plaće radnicama i radnicima u trgovinama koji su, u ovo vrijeme stampeda po dućanima, najviše izloženi zarazi. #budimoodgovorni"
3,"Mole se molitelji protiv pobačaja da se masovno oraniziraju i mole protiv koronavirusa... hvala, uprava."
2,2 user Divan lik. Majke mi. Samo mi je žao kakav stres podnosi sad. Molim se sv. Andriji za zdravlje Ministrovo :red_heart::crossed_swords::biohazard:
1,"Ok. Neka meni neukoj netko ovo objasni.Poziva se ljude da što manje izlaze, da izbjegavaju okupljanja itd. i onda user organizira izbore.Jer prioriteti.Tako se mogla i bilo koja utakmica održati, koncert isto tako...A od sutra će uvesti opću karantenu.Nakon što izbori prođu."
1,"Trump pokušao ""preuzeti"" tim njemačkih istraživača koji rade na cjepivu. Kako bi pravo na cjepivo bilo ekskluzivno američko. #koronavirus url"
2,Južna Koreja se uspješno nosi s #koronavirus . url
0,Čišćenje i dezinfekcija biljara nakon svakog igrača url
1,Moj šoping danas. Skulirajte s virusom. Svi ćemo doći u doticaj s njim url
0,"O corona virusu iz moje, astrološke perspektive: url"
0,"user Neka se zaštite (maske, rukavice), postave definficijense za ruke na ulaz, redovito dezinficiraju, neka puštaju u trgovinu ograničen broj ljudi, neka drže razmak od 1 m. Ovo savjetujem bez ikakvog dociranja. Ne moraju zatvoriti trgovinu, samo se prilagoditi, kao što ćemo svi."
0,"user Bikara, pustit ću te dok ne prođe korona."
3,Jedva čekam da i nas sve bace u karantenu pa da cijelom kvartu puštam Vitasa s balkona
0,"Na svjetskim valutnim tržištima dolar je prošloga tjedna ojačao u odnosu na košaricu valutu, a u fokusu ulagača bili su potezi najvećih središnjih banaka u svijetu u smjeru ublažavanja gospodarskih šteta od širenja koronavirusa. url"
1,"3 user Ako ne radi u Istri, ne može ni imati. Ovo je #FakeNews, dopis je za područje Istarske županije, a prepravljen da je kao za cijelu RH. Odluka je ""donesena"" 11.03., a evo ni 5 dana nakon karantene nema?"
0,"Ministar user : Mogu potvrditi da imamo dvije zaražene osobe u KBC Dubrava koji su kontakti ranije zaraženih tako da je situacija i dalje pod kontrolom. Već smo imali planove da ta bolnica postane glavni respiratorni centar, a ova je situacija samo ubrzala naše planove. url"
1,"Tako je pa ijoš veće..pčka im materina neodgovorna..Objavljene kazne za kršenje samoizolacije, ogromne su url via user"
1,Definitivno trebam u samoizolaciji od društvenih mreža
1,"user Sve ce bit on line, od filmova, opera, koncerata. Mene to jos više žalosti, jer nije to-TO. Ocu gledat uživo i upiti atmosferu. Sve znam, i svjesna sam situacije, ali već sad osjećam kaki mi izolacija jako teško pada"
1,user Koji idioti... u izolaciju ( pod ključem ) kad se izlječi kazna 8.000 kn i zatvora mjesec dana
1,Kako će fejk veze i brakovi izdržati ovu izolaciju? :thinking_face:
0,"user Naravno da nije dobra, nama je prioritet da se brinemo o tome kako spriječiti, širenje zaraze virusom nove generacije, kod nas!"
0,"#Koronavirus,već nam je svima jasno, turističke predsezone nema. Nema kruzera, booking je sve lošiji, vodiči nemaju posla. Kotač gospodarstva od kojega na godinu zaradimo #12mlrd. eura, sporije se vrti. Više u #DnevnikNoveTV 2 user"
1,"Možda je pitanje glupo, ali gdje možemo saznati tko je u samoizolaciji kako bi potencijalno mogli prijaviti prekršitelja? #Korona 2 user url"
1,user Živo me zanima da li se netko sjetio usporediti popis onih koji su izašli na izbore i popis onih koji trebaju biti u samoizolaciji :thinking_face:
0,Markotić: Nema znanstvenih podataka da ibuprofen loše utječe na zaražene od koronavirusa | url via user
0,"Ono kad si sam radiš sredstva za dezinfekciju i pranje prozora, pa da se slučajno ne zajebeš. :smiling_face_with_sunglasses: url"
0,"Moj prethodni tvit išao je u ovom smjeru, ali sam zbrkano napisao smisao. Što user misli o ovim mjerama za građane, a isto tako i da pomogne poduzetnicima. EU daje sredstva zbog virusa. Dali je RH zatražila pomoć iz tog fonda. #politikahr url"
0,Zna li netko što se dešava s ljudima koji imaju pse dok je potpuna karantena? Postoji li neka procedura ili šetnjom odmah kršiš karantenu? I rade li veterinari ili oni isto imaju obavezu zatvaranja? Pls rtw da doznamo :victory_hand: #COVIDー19 #ostajemdoma
1,"""TJERAMO BABAROGE ...Pokušavamo se ponašati odgovorno kao roditelji. Bez obzira što se nešto baš i ne plašimo te Babaroge Korone, stavili smo se u izolaciju. Svijet za nas nikad nije bio sigurno mjesto, a ovih... url"
0,:red_exclamation_mark: OBAVIJEST ZA SLOVENIJU:red_exclamation_mark: Obaveza o samoizolaciji u trajanju od 14 dana vrijedi za strane i hrvatske državljane koji ulaze u RH iz Bele Krajine. url
1,Biti u samo-izolaciji i gledati Tvoje lice zvuči poznato mi dođe kao predvorje pakla.
1,"user ...a još uvijek nema mrtvih, štoviše imamo 2 ili sad 3 izliječena. Kad padne prvi, pa kad krenu medijski specijali o tome tko je, što je, zašto je, što kažu prijatelji, nagađanja tko ga je zarazio. Jebali smo ježa, je-ža."
3,"Samoizolacija, uobičajeno stanje prosječnog tviteraša."
1,"E moj user sigurno ga nije liječio ravnatelj bolnice. Radije nadjite ljude koji su izliječili tog čovjeka i stavite ih na sliku, a ne ovu samopromociju jedne osobe kojoj je cilj, kao u svima na vlasti, na vlasti ostati sto dulje, pa je i epidemija prilika za to. url"
0,dobra je ova izolacija. čak se i čokolino iza ponoći jede
0,Sve što trebate znati o zaštiti od koronavirusa. Situacija u vezi s epidemijom novog koronavirusa COVID-19 (SARS—CoV-2) Official via user url
0,Početak oporavka turističkog sektora u Kini url #turizam #tourism #China #Hainan #HainanAirlines #coronavirus
1,"U Lidlu na Knežiji i u Vukovarskoj kaos, ljudi u redu ispred dm-a u Trakošćanskoj čekaju da se otvori... #ostanidoma"
0,Koristite li automobile nakon drugih vozača i putnika dezinficirajte ih: Na ručkama vrata ili upravljaču #koronavirus se može zadržati danima! url
0,"Koliko je sigurna hrana od koronavirusa? Koronavirus, hrana i životinje, url"
0,":red_exclamation_mark: Iz Klinike za infektivne bolesti ""Dr. Fran Mihaljević"" u Zagrebu, danas je potvrđeno još sedam oboljelih osoba novim koronavirusom. Dosad je u Republici Hrvatskoj potvrđeno ukupno 56 oboljelih osoba, od kojih su tri osobe ozdravile."
0,Ozbiljno upozorenje stručnjaka za sigurnost Gordana Akrapa: Nekim ljudima u cilju je širenje virusa - url #vijesti #hrvatska url
0,I preko Pirate Baya možete nabaviti besplatne serije i filmove #ostanidoma
0,"Dragi naši pratitelji, učitelji, nastavnici i učenici, s obzirom na to da nastave u školama nema zbog situacije s koronavirusom (COVID-19) i mi odgađamo naša predavanja. :woman::school::man::school: Molimo vas da pratite smjernice Stožera civilne zaštite Republike Hrvatske... url"
0,"Danas bi trebalo početi kliničko ispitivanje cjepiva namijenjenog zaštiti od novog koronavirusa, objavila je agencija user pozivajući se na neimenovanog dužnosnika američke vlade. Bilo bi potrebno od 1 godine do 18 mjeseci da se potvrdi djelovanje bilo kojeg potencijalnog cjepiva. url"
1,Niste u zatvoru. Niste kriminalac. Niste bolesni i nemate corona virus. A svejedno vam je ograničeno kretanje na barem 6 mjeseci. O dugotrajnom boravku astronauta u svemiru i stresorima pročitajte u najnovijem članku na blogu Astro Goran. url
0,Velike novčane kazne za one koji se ne pridržavaju mjera kućne izolacije url putem korisnika user
1,"KELTSKI rasisti granatirali NR Donjeck s protutenkovskim raketnim sustavima, s haubicama od 122 mm ... Sve je više zaraženih, ali je i sve jača obrana od koronavirusa, mada je i dalje premalo testiranja. HRANA ZA 14 DANA? - Konzerve su preskupe, hrana je preskupa, a primanja mala."
0,"Nema nikakvih dokaza da su ""velike korporacije izmislile"" #COVIDー19. Štoviše, nema nikakvih dokaza da je #virus čovjekov proizvod #koronavirus #faktograf #samočinjenice url"
0,"/ Prijevoznici i #koronavirus / Bit će dozvoljen promet roba bez stavljanja vozača u striktnu 14-dnevnu samoizolaciju, ali s kontrolom njihovog kretanja odnosno stavljanja u samoizolaciju do sljedeće vožnje 2 url"
0,"Korona virus (COVID-19, coronavirus) se koristi i u kibernetičkim cyber napadima?, evo detalja ... :backhand_index_pointing_right: url :backhand_index_pointing_down: #technology #business #marketing #racunalo #croatia #smartphone #hrvatska"
0,"Društvenim mrežama kruže razne informacije o učinku lijeka ibuprofen, odnosno brufen na organizam osoba oboljelih od #COVIDー19, a raspravu je rasplamsao francuski ministar zdravlja Olivier Véran #koronavirus #faktograf #samočinjenice url"
0,3 user Zaraženi liječnik s Rebra zarazio se na druženju s ljudima koji su se vratili sa skijanja. Piše user
3,"Već mi je danima u glavi prizor iz imaginarnog kafkijanskog romana u kojem glavni protagonist Pavle K. s krpom od jelenje kože u ruci, dok nacija tone u korona-paniku, minuciozno čisti čelični oklop na vozilu u zamračenoj hali i šapuće mu: ""Doći će naše vrijeme."""
0,"ZAGREB - Ministarstvo unutarnjih poslova izdalo je ""Uputu o postupanju i primjeni karantene za vozače teretnih vozila"", a ona se odnosi na trgovačka društva i obrte te vozače teretnih vozila koji imaju istovar robe u Hrvatskoj. 2 url"
0,"Koliko je poznato, virus COVID-19 može uzrokovati blage simptome slične gripi poput povišene tjelesne temperature, kašlja, otežanog disanja, bolova u mišićima i umora/opće slabosti. Informativni letak 'CORONAVIRUS (2019-nCoV)' je u prilogu. (Izvor: Ministarstvo zdravstva). #UniZg url"
0,danas su na meniju polpete od raštike i bulgur s tikvicama. radim na svojoj drugoj karijeri u izolaciji
3,"Ekipa, nema brige, stiže Isus, al' tek u novembru. Valjda ima pametnijeg posla do tada :beaming_face_with_smiling_eyes: #koronavirus url"
0,Video naputak Ministarstva Zdravstva o sprječavanju zaraze korona virusom Covid-19 . . . #korona #virusi #zaštita #oprez #upute url
1,"Za ove koji će počet srat i pametovati za brašno - ja zadnjih 4 godine radim kruh, nije me korona natjerala..."
0,Zaražena je mlada osoba koja je preko graničnog prijelaza Rupa stigla 13. ožujka autobusom koji je iz Austrije vozio za Split. Epidemiolozi kontaktiraju sve osobe koje su potencijalno bile u kontaktu s virusom. url
0,Evo kojih je osam članica EU-a zatvorilo granice zbog koronavirusa... - 2 url
0,Australski znanstvenici tvrde: Našli smo lijek za koronavirus - url #vijesti #hrvatska url
1,"Tjeskoba, strah, paranoja, koronavirus, nesigurnost, gubitak nade i bojažljovost će pred Kristom nestaje i to vrlo brzo url"
0,[RIJEKAPLUS] Obavijest o mjerama opreza zbog širenja koronavirusa (COVID-19) url
0,Nije korona ali je full smiješno url
0,"Radi prevencije širenja #koronavirus, Prva hrvatska hostelska konferencija odgađa se do daljnjega :right_arrow: Na našoj web stranici pratite novosti vezane uz koronavirus i gospodarstvo, te objave novih termina događanja url"
0,Koronavirus je najrasprostranjeniji među nogometašima... - 2 url
0,"user Koliko ja znam, trebao bi se javljati epidemologu, prema mjestu stanovanja. Ne stalno, ako nemaš simptome, ali bilo bi poželjno."
0,:loudspeaker: HUB poziva građane na odgovorno ponašanje zbog aktualne situacije i pojačanih preventivnih mjera zaštite od #koronavirus Koristite u što većoj mjeri usluge digitalnog bankarstva (mobilno i internet bankarstvo) i mrežu bankomata Sve informacije:backhand_index_pointing_right: 2 url
3,"2 user A imam i bolji auto od njih, plus osiguravam dizajnerske zaštitne maske i dezinfekciju."
0,"Zbog pandemije koronavirusa, mnoge serije zaustavile su snimanja aktualnih sezona. CW je smanjio narudžbu epizoda svoje nadnaravne drame #Legacies sa 19 na 16 koja će poslužiti kao finale 2. sezone. url"
0,BILA SAM NA PREVIJANJU RANE inače se ful samoizoliram 0-24 jer radim od doma ionako : -)
1,Evo i Zadar od sutra u karanteni... Evo stvarno ne znam što reći osim da se nadam da će što kraće potrajati... #COVID19
1,Britanske vlasti odlučile žrtvovati šestinu starijih stanovnika da bi smanjili troškove. Pravi B'Stard potez: Is Nudge Theory the Right Approach to Coronavirus? url
1,Malo treba smiriti situaciju jer sad već svi ali baš svi po cijele dane samo pričaju i prenose informacije i dezinformacije o korona virusu ...
