tweetid,sentiment
1327394148681441280,1
1327519791205191680,0
1327530037382422528,0
1327543220742524928,2
1327547427600162816,0
1327547869889441536,0
1327550524007325696,0
1327553508539846656,0
1327560997465362432,0
1327569735320543232,3
1327572208772919296,1
1327582139584573440,1
1327582755052548096,1
1327591933259243520,0
1327595450288009216,0
1327614397842337536,0
1327625810946220032,0
1327634527615930368,1
1327652512673927168,2
1327679590282747904,2
1327687641463214080,1
1327695326497665024,1
1327715583182434304,1
1327764530886283264,3
1327879776946806784,0
1327886871284903936,0
1327894088889344000,0
1327911342897057536,0
1327917169594785536,0
1327922273186156288,0
1327928313730437120,1
1327933238019559424,0
1327937066320146432,0
1327942370009210880,0
1327951805276368896,1
1327954181118963712,2
1327954381132746752,0
1327955527293431808,2
1327956972268875520,0
1327959031231737856,1
1327968713790926848,3
1327972806714331136,1
1328013024934899712,1
1328015672744546304,1
1328017811621490688,1
1328018773153099520,3
1328020489562971904,1
1328024900490158080,1
1328039353671708672,0
1328042583524859904,1
1328067417361313536,1
1328079873949175808,1
1328180460871102464,1
1328221391917887488,1
1328247506757689088,0
1328252637389713408,3
1328274500790652928,0
1328276964067651584,0
1328280531931455488,1
1328282461315403520,1
1328289360828129280,0
1328298546718789632,0
1328300208137105408,0
1328328490031132672,1
1328338992509689856,0
1328340153539158016,0
1328340867627835136,0
1328342006775635968,0
1328350060577517568,0
1328350357341302784,0
1328370458400595968,1
1328382331002957824,1
1328388738653806336,0
1328406667105619968,1
1328409967288868864,1
1328415743113879552,1
1328421074766278656,1
1328428940013211648,0
1328437079068581888,0
1328439121044512768,3
1328450269903024128,0
1328506479356354304,2
1328579377051938816,1
1328590177984503808,0
1328602177875681280,3
1328602706630602752,0
1328605858402537472,1
1328616365964496896,0
1328629761229398016,0
1328631576771653632,1
1328632124195418112,0
1328632847083638784,0
1328638044963033088,1
1328643082187890688,0
1328650158150717440,1
1328653135049535488,0
1328656491784646656,0
1328663679655685888,0
1328687153266749440,1
1328692260737789952,1
1328699224834383872,1
1328699609162637312,1
1328702219647119104,0
1328703305162354688,0
1328703711942750208,0
1328708564983091200,0
1328710285612503040,0
1328719732938330112,1
1328720797679153152,3
1328721263100129280,3
1328732099982004224,2
1328743507704602624,0
1328750290120667136,0
1328751035947622400,0
1328752425738637312,0
1328765570733498368,1
1328766553245036288,1
1328777033510490112,1
1328790938328723456,1
1328796442220236800,1
1328805000944947200,1
1328811187807596288,3
1328812570506047488,3
1328833360425332736,0
1328960655123238912,1
1328966349490712320,1
1328971203902521088,0
1328997257543380736,0
1329004145198686208,0
1329009415052201984,1
1329011469577547520,0
1329019396224929536,3
1329027694839918336,0
1329038388582883328,0
1329039027568340736,0
1329039890227613696,1
1329045725720809472,0
1329055057388691456,1
1329055697514983424,1
1329059942435794688,0
1329063306435419904,1
1329070428023754752,0
1329078470530330624,0
1329099081764003840,1
1329104455946673920,1
1329117163496607488,1
1329121917211652096,1
1329129586190393088,0
1329148292266127104,1
1329153841405849600,1
1329160057179803648,1
1329185744531955712,0
1329194103414906880,ENG
1329209784923516928,2
1329224828256198656,1
1329290178201063424,0
1329304307255033856,1
1329318455821164288,0
1329333594486050816,1
1329334264492658688,0
1329335273226969088,0
1329335373848260608,0
1329341609813577728,0
1329344089305837568,3
1329344251507904512,1
1329351578747367424,0
1329355012313657088,2
1329358991756054528,0
1329360275787685888,1
1329368544287600640,0
1329378329749843968,1
1329378352453529600,0
1329378644159057920,1
1329380670079201280,1
1329380960945774336,0
1329381484617195520,0
1329383122186735616,0
1329394101867999232,0
1329395347270070272,0
1329401023576870912,0
1329408047517724672,3
1329416595588968448,1
1329417834729009152,0
1329426211257376768,1
1329426791593807872,0
1329448422525571072,0
1329449606929920000,1
1329450305361227520,0
1329451801377115904,1
1329456360027803648,1
1329458387994742784,0
1329466270895443968,0
1329468071854174208,0
1329468358014754816,1
1329469032093904896,2
1329469302081196032,0
1329490114410672128,0
1329494771828666368,1
1329496560485486592,1
1329497163349565440,1
1329499821451993088,0
1329501890351140864,0
1329503344495386624,3
1329506934333067264,1
1329517265037963264,1
1329518834156527616,0
1329545605975248896,1
1329592026036379648,3
1329595631443324928,1
1329671855377174528,0
1329678163606171648,3
1329684474297262080,3
1329684586599755520,1
1329685029287587840,0
1329685288315138048,0
1329686373004173312,3
1329696524692033536,1
1329707632345616384,1
1329709726150635520,0
1329710867273887488,1
1329712241554436096,3
1329713730356211712,1
1329717302842028032,0
1329727898132090880,0
1329729103906418688,1
1329729709349933056,1
1329730505940619264,3
1329731059253211136,0
1329732187663511552,1
1329733025278681088,0
1329734949155577856,0
1329744038451425280,1
1329746304461844480,1
1329753540760375296,1
1329768601528786688,1
1329781595780362240,0
1329784302121459712,0
1329785685310574336,0
1329787921491259136,ENG
1329788310001213440,1
1329803410456137728,1
1329812998643281920,0
1329813419147530240,1
1329824671332757504,0
1329826789007482880,0
1329827637859115008,2
1329830441474531328,0
1329853537505976320,1
1329854706055831552,1
1329856594667073536,1
1329860578895081472,1
1329862394223480832,1
1329863009871818752,0
1329871874596233216,0
1329880536064667648,1
1329882807842320384,3
1329883982029319936,0
1329892426010554368,1
1329892917339631616,0
1329893964544155648,1
1329895242695401472,1
1329901785524416512,1
1329905792141680640,0
1329908110035738624,1
1329939182777720832,1
1329941373659787264,0
1329981470161645568,3
1330074248950509568,0
1330087845399289856,0
1330088883439153152,0
1330092914068889600,1
1330093178809151488,0
1330093669349793536,0
1330106497695686656,0
1330110656138317824,0
1330112608096149504,0
1330117691642941440,1
1330126506920644608,0
1330136111801397248,0
1330136840704286720,2
1330140106137677824,0
1330140317518016512,1
1330140592228225024,0
1330144248730095616,1
1330152406659772416,3
1330178492210745088,0
1330178554672394240,0
1330191506062372864,0
1330200292982460416,1
1330214543394529280,1
1330232905793204224,3
1330249821811249152,1
1330253635687768064,3
1330257994496569088,0
1330262562789847040,1
1330266537454939904,1
1330267024761696256,0
1330286822203777024,1
1330355702213332736,0
1330417181868306432,1
1330420756669292288,1
1330424611075452928,0
1330432246168350720,0
1330436444406624256,0
1330441029154205696,1
1330457682533363712,0
1330465359254708224,1
1330467120489111552,0
1330479604197445632,0
1330483603638193920,0
1330508451680833536,0
1330509886979969024,1
1330520886869434368,1
1330524303478165504,0
1330547588957876224,0
1330560530919075840,0
1330570953617793024,1
1330580592539422720,0
1330588028277059584,0
1330589498414166016,1
1330591046707933184,1
1330594975063691264,1
1330597263119446016,3
1330606753126490112,1
1330642212288221184,2
1330650170330140672,1
1330776403420327936,0
1330786912274149120,0
1330790484550299648,0
1330794464307269632,0
1330796544510058496,0
1330797725630291968,0
1330797740058701824,3
1330803617171902464,0
1330803930478080000,0
1330809094727471104,0
1330815107115470848,1
1330817708435369984,0
1330831249770995712,1
1330832866960437248,0
1330836212635021312,0
1330840884468981504,0
1330841654320893952,0
1330845048066486272,1
1330845381383614464,1
1330846423353585664,1
1330848511567474688,1
1330848551052644352,3
1330852219374202880,3
1330853730871357440,1
1330857340401233920,3
1330866168408776704,0
1330868451162927104,1
1330869483020410880,3
1330875129505656832,0
1330882376193470464,0
1330887855728680704,0
1330889946253717504,1
1330899853531082752,0
1330904172334637056,3
1330908920949444608,3
1330913424570773504,1
1330918871314935808,0
1330919041532301312,0
1330919193374580736,2
1330924198777262080,0
1330949631166046208,0
1330958403653545984,0
1330968428501471232,1
1331126573857185536,1
1331133989734715136,0
1331140355610304512,1
1331149645251219456,0
1331155786735767552,0
1331162414528794624,0
1331166679947239424,1
1331183082280464384,0
1331186910354681856,0
1331187261111758848,0
1331187679329923072,0
1331192431056973824,0
1331194264953495552,0
1331194475264290816,0
1331195467124895488,1
1331196567496364032,1
1331198419130589184,1
1331200744586928128,3
1331204606869851904,0
1331214560628510720,0
1331218845764349952,0
1331223677824798720,0
1331223782590210048,2
1331225430989352704,1
1331226954729656320,1
1331227601428504320,0
1331228609793626112,0
1331236775872909312,1
1331239362143645696,0
1331248184576897024,1
1331255606351704064,0
1331265833499242496,3
1331271038903214080,3
1331272050439229440,0
1331276999374069504,0
1331281130402799616,1
1331288682599493632,1
1331291921990430720,1
1331320220435275520,0
1331326731186183936,0
1331351874306527232,3
1331382397187858432,3
1331454679738363904,0
1331479942220173312,3
1331493456699645952,1
1331506951629496320,0
1331511598838636288,0
1331511606216417280,0
1331519493101690880,0
1331520267080916736,0
1331527532391391232,0
1331534653409419264,0
1331541890714353664,1
1331543920220770304,3
1331548093574156288,1
1331548726742093824,1
1331549423214735104,1
1331549429833273088,0
1331550344611049472,1
1331553628356833280,1
1331554666111504384,1
1331560646907990016,1
1331571949537996800,3
1331576051428962304,0
1331580884391239680,0
1331595245700714496,1
1331597143543570432,1
1331618823544434688,1
1331619040498946048,1
1331623418589024256,0
1331632183837159424,3
1331641267000897536,1
1331645790230556672,0
1331646067356667904,1
1331654550550441984,1
1331655016088629248,0
1331659128150888448,1
1331666420623695872,1
1331679949586096128,0
1331682110386692096,1
1331707642897702912,0
1331708962606112768,0
1331710868887842816,1
1331712368552906752,1
1331718593260740608,1
1331726271404011520,3
1331740030272942080,3
1331846833551929088,0
1331848583495249920,0
1331861035335217152,1
1331864013316231168,0
1331879066631368704,0
1331879784582934528,0
1331880045875441664,0
1331888139674263552,1
1331889069673082880,1
1331892070785683456,1
1331892759012257536,1
1331893930280034304,1
1331899716657950720,1
1331900367156752384,1
1331900696564805632,1
1331903723866640384,1
1331916575616724736,1
1331917450011676672,3
1331917650444886016,1
1331919637186048000,0
1331922261083877120,1
1331924007915032320,0
1331927095442804736,0
1331927598276947968,0
1331939734407536640,0
1331950184700534784,3
1331954410591838208,3
1331955122394566656,0
1331955642513362688,1
1331955645298446336,1
1331957567602487296,1
1331960810596397056,3
1331960963688493056,0
1331965498486104064,0
1331966686224920320,0
1331967664806367232,0
1331967720309579520,1
1331975519194198016,0
1331976196087836672,3
1331976970939346688,1
1331991110877552640,0
1331997019972440064,3
1332003752816078848,1
1332007907035131904,1
1332012856624214016,0
1332017247418773504,1
1332018687403053056,0
1332019700482576384,0
1332021304111681536,0
1332025947323764736,0
1332030427360583680,1
1332035384046456832,1
1332040020711120896,0
1332041202305298432,3
1332046993615621888,0
1332053181694611456,0
1332055205542846464,1
1332057832108199936,1
1332058293502611456,1
1332066026746482688,1
1332081701485469696,0
1332086076681273088,1
1332090216425943040,1
1332100121597796352,1
1332120499812528128,1
1332206902764310528,0
1332211653274963968,1
1332218063236816896,1
1332229690799640320,1
1332235993055977472,1
1332240651795173120,1
1332242601009958912,1
1332246490836840448,1
1332247717062520832,1
1332248491637268480,0
1332251787148075008,0
1332253227933372416,0
1332262488289718272,0
1332262714589241088,0
1332262730133352448,0
1332274354948812800,0
1332276249205542912,0
1332276770742153216,1
1332278732871045120,0
1332279332933341184,1
1332280547452841984,1
1332284613054652416,1
1332294303696236288,1
1332294582952992768,0
1332299046858448896,0
1332299544604921856,0
1332305516396224512,0
1332314729109450752,0
1332320140608802816,0
1332321886529794048,0
1332322856089349888,0
1332323239465463808,1
1332324304575459328,1
1332333694573481984,0
1332335090207174656,0
1332338571869646848,0
1332340043797630720,0
1332341491860168704,0
1332355919208919040,0
1332359801536458752,1
1332360009238401024,2
1332360875165028352,0
1332373640629923840,0
1332381818012786688,1
1332391060836933632,1
1332393055912161280,1
1332407498012291072,1
1332407809552633856,1
1332414829559238656,2
1332427150239158272,3
1332428761443217408,0
1332430234994536448,0
1332438037851238400,1
1332444416963960832,0
1332446319613521920,1
1332447614311264256,0
1332568393589944320,1
1332580048981864448,0
1332592780393279488,1
1332593657287995136,3
1332598157428072448,3
1332608236336377856,0
1332610266765389824,0
1332610372998663936,3
1332613127003844608,0
1332621584734048256,1
1332622000481775616,0
1332622087450746880,1
1332627321950531584,0
1332627538565341184,3
1332627631972511488,0
1332634450686058496,0
1332638312457261056,1
1332638688103321600,0
1332639215369281536,0
1332639786436349952,1
1332645534939705088,3
1332648187132321536,0
1332649269136945152,0
1332650698002075648,0
1332651873447407616,1
1332652210635890688,1
1332652639570497536,1
1332662358976720896,0
1332663360207384320,0
1332663588734054400,0
1332668205098262528,3
1332668782305701888,0
1332670709949210624,1
1332671808886218752,1
1332680810042974208,0
1332691933047779328,3
1332702019317080064,0
1332710843088211968,0
1332719216059953152,1
1332727806170701824,1
1332750706512711680,1
1332750944711429888,1
1332760578679517184,0
1332764362554142720,1
1332765729087696896,1
1332767636283936768,3
1332768645936783104,0
1332771327523090432,0
1332781386474909696,0
1332782475949563904,0
1332787817861185536,0
1332791477349593088,0
1332805917449064448,0
1332807184250494720,1
1332807727253479424,1
1332828535610892288,ENG
1332828782860832768,1
1332835680473534464,3
1332945060816674816,0
1332956529818030080,0
1332959706571268096,3
1332962265931255808,1
1332962538645020672,0
1332965711384371200,0
1332975203601747968,0
1332984898039271424,1
1332989893845393408,0
1332994938162831104,1
1332995415583625216,1
1333004940390887424,1
1333005084352007936,0
1333005283279384320,0
1333009640091770880,0
1333016589550182400,0
1333025416857219072,0
1333026812205600768,0
1333031136642158336,1
1333031365449756672,1
1333032968424615936,1
1333033749714526208,0
1333037410498846720,3
1333043340212924416,1
1333048117080580096,1
1333051416034897920,0
1333088156778962688,3
1333105118993068032,1
1333119315449614336,0
1333123565336502272,1
1333135394821562368,1
1333159440887975936,1
1333177873755238400,1
1333193945183117312,2
1333208183557525504,0
1333296868294488064,1
1333309246906175488,0
1333317630900498432,1
1333322225106231296,1
1333330446608903936,1
1333331029361299456,3
1333332379432349696,0
1333335599927992320,0
1333337741086629888,1
1333339755279429632,1
1333346716758794240,1
1333352350984113920,1
1333365666666180608,0
1333367432132653056,0
1333367442660331520,0
1333368042718375936,1
1333368278216019968,1
1333374243330023424,3
1333376502461816832,2
1333383391094464512,1
1333385218917625856,3
1333389334859419648,0
1333418803003338752,1
1333420402694086656,0
1333420792646950912,0
1333421797887397888,1
1333425564259115008,0
1333425861417111552,0
1333430571809247232,0
1333432884246573056,0
1333438404680445952,0
1333442463613275904,1
1333445529892769536,0
1333448205275566080,0
1333456346658828288,1
1333458063978885120,0
1333463567669014528,0
1333466721743753216,3
1333473016907522048,3
1333474727877353472,3
1333476143387774720,0
1333476741382365184,3
1333478010998153216,0
1333478247594594304,0
1333479238444445696,3
1333479411228811264,0
1333483347222405120,3
1333485310420901888,0
1333487849916739584,0
1333488959146627072,0
1333506639324909568,0
1333513064273088512,0
1333513822410334208,0
1333516406940381184,1
1333519257905328128,1
1333523220465659904,1
1333565810175057920,1
1333597864413552640,0
1333636010354364416,0
1333657023507017728,0
1333665261799559168,1
1333668525500674048,1
1333676839726952448,0
1333677129519783936,0
1333678698004967424,0
1333690797288513536,1
1333691333832273920,0
1333692815520489472,0
1333693728037297920,0
1333707155745230848,1
1333709220257075200,0
1333711537899499520,0
1333712315036950528,0
1333716292302491648,0
1333716344093728768,0
1333717619111813120,0
1333721130776092672,0
1333721868960980736,0
1333723059795202048,0
1333729345609887488,0
1333732575706296320,0
1333733659686350848,3
1333735285411213312,1
1333738271306870784,0
1333742579943354368,0
1333743852520398848,1
1333749486309564416,3
1333750467592138752,1
1333750852281131008,1
1333754210832277504,0
1333758024314478336,1
1333760729879633920,1
1333764171931017216,3
1333766989614108672,0
1333772426954600448,1
1333782753309966336,1
1333797095694688256,0
1333797212682285056,0
1333808998705979136,1
1333809448863862784,0
1333818058041863936,3
1333828437442752512,0
1333837441069887488,1
1333840791735738368,0
1333841324810891264,1
1333842136006070272,1
1333845592540377088,0
1333869728285208320,1
1333872140144300032,0
1333885365116088320,1
1333893638309380096,0
1333893819352428288,3
1333901098470531072,1
1333901657328005120,3
1333902010840657920,1
1334031844552048640,0
1334037561103290368,0
1334038597457022720,0
1334043952337608704,1
1334044252075069440,3
1334060577392627712,0
1334060949603561472,1
1334064474802761728,1
1334071767166496768,0
1334073988037943296,0
1334079128027483904,1
1334080373987418112,1
1334083580440547328,0
1334083844601942016,1
1334084385822412800,0
1334089874299891712,0
1334095569514586112,3
1334096403866537984,1
1334097064289046528,2
1334107280955101184,3
1334107567556059136,0
1334109861131522048,0
1334112046741397504,3
1334116841267093504,1
1334119999309492224,0
1334137285441368064,1
1334141782335033088,0
1334142818172997632,0
1334156182743871488,0
1334157924067893248,0
1334173552329826304,1
1334173798493523968,1
1334181018488737536,0
1334184569680093184,0
1334208209817456640,1
1334209289003569152,1
1334210125427576832,1
1334212206968385536,0
1334212460287565824,1
1334214223782621184,1
1334217720473276416,1
1334218481911406336,1
1334222032754585600,1
1334227740392902656,0
1334234843488661504,1
1334240885689753600,1
1334243943098232832,1
1334249904538066688,0
1334251118461849600,1
1334376371947249664,0
1334381525719244800,0
1334387178487615488,1
1334400242943463424,0
1334410165160996864,3
1334411014541086720,3
1334416246486544384,1
1334422127185891328,0
1334422281196621824,0
1334422615323275264,0
1334426418114142208,0
1334427774782742528,0
1334430508319723520,0
1334432280836763648,0
1334436632095846400,1
1334436803953233920,1
1334438079529095168,0
1334440993446309888,0
1334443530446663680,0
1334445420840366080,3
1334445514469892096,1
1334446034211266304,3
1334446309726679040,0
1334447590277001216,0
1334451184619360256,0
1334460681400283136,0
1334465147675549696,1
1334468173123387136,1
1334469908856512512,0
1334472765441781504,1
1334473949170819072,0
1334478431979966464,1
1334482740012527616,1
1334487567891390464,0
1334488300132970496,1
1334491552983506688,0
1334495892548804608,0
1334497547801521920,0
1334498633513832448,0
1334499356750340096,1
1334506035378262016,0
1334508036346568704,0
1334508218433867520,0
1334517511199596288,0
1334520621368225792,0
1334523591090704384,0
1334524116020441088,1
1334533100668411904,1
1334541460700618752,0
1334547060616556288,1
1334547230657810432,1
1334548200133423104,1
1334552789922484224,0
1334555081589616640,0
1334564379711459328,0
1334570642549706752,1
1334594144992423936,1
1334600267849986048,0
1334605971746942720,0
1334608004633808896,0
1334611201582641152,1
1334618415420461056,0
1334749774025732096,0
1334768333451882496,0
1334769730981392384,1
1334783752078299136,3
1334798701290795008,0
1334802485945524224,0
1334804955753029632,ENG
1334807438504185856,0
1334808093331484672,0
1334808142350266368,0
1334808921509425152,0
1334809525422084096,1
1334812259462369280,0
1334812616544428032,0
1334813529778622464,0
1334815289045905408,1
1334817100469252096,0
1334829141858938880,0
1334829509548314624,0
1334830438687399936,0
1334831827815685888,0
1334832476498382848,0
1334834056014532608,0
1334837742488923904,0
1334848708064780288,0
1334860288508784640,0
1334862456586383104,0
1334868059933302784,0
1334880640622325504,1
1334886793200721920,0
1334892182352916480,1
1334910501801897984,1
1334925759417348096,0
1334927888940986368,0
1334927952207900672,0
1334929119759527936,0
1334930430164865024,0
1334932288057040896,0
1334934637588729856,1
1334944793680637952,1
1334961800815710208,1
1334982976111833088,0
1334996709575946240,1
1335103713409642496,0
1335135995919032320,3
1335137593374240768,1
1335154390647320320,3
1335155828001738752,3
1335162000440176640,0
1335169994250981120,0
1335171612149248000,0
1335179417635725312,1
1335179866778574848,1
1335181035093553152,2
1335184531704467456,0
1335189072718000128,1
1335189386607071232,1
1335190887027134464,1
1335192410679336704,0
1335204518917763072,1
1335212679217164288,3
1335224354813189888,1
1335224667477458688,0
1335228350307119104,1
1335242545954172928,1
1335247296443920384,2
1335248435465735936,1
1335257211405291520,1
1335275035053977600,0
1335280309668077568,0
1335286304268029952,0
1335293647902928896,0
1335294476798058496,0
1335298760893722624,1
1335298762193985536,1
1335305601543512064,0
1335314023248764928,0
1335325851567722496,3
1335341760118218752,1
1335377387433943040,1
1335496448314523648,0
1335502180455943936,1
1335528641971761152,0
1335542731876278272,1
1335547263389724672,1
1335558860162146304,1
1335560444245925888,0
1335562478944722688,ENG
1335569684658327552,0
1335571185300611072,1
1335572896157200384,1
1335580868954501120,2
1335583680899801088,1
1335599354682494720,1
1335609710947528704,1
1335621154325860352,1
1335631976171253504,0
1335634006638010368,1
1335634274536583168,3
1335634298972598272,0
1335636286858792704,2
1335644611012866048,1
1335652267358359552,0
1335659378133917696,1
1335664294239809536,1
1335665226549767936,1
1335665814763089920,1
1335670086670094336,1
1335670752528445440,3
1335686471827787520,1
1335689843221950464,1
1335702400053731328,1
1335844490108690432,0
1335847345884438528,3
1335854566915657728,0
1335857396753850368,0
1335868970990260224,0
1335870768748646400,2
1335882196045926400,0
1335887944209625088,0
1335889553312329728,0
1335890196848668672,1
1335893105959194624,0
1335893731279560704,1
1335894846175916032,0
1335899111355260928,1
1335899933371674624,1
1335900158094176256,3
1335902832172691456,0
1335905133071376384,1
1335908039497576448,0
1335914600638910464,0
1335925012235214848,2
1335925942166958080,1
1335961075079122688,0
1335963303760302080,3
1335970473805492224,3
1335974136603172864,0
1335980292742451200,1
1335986496462000128,0
1335986509690904320,0
1335987560632492032,1
1335987890090815488,1
1336002685003292672,0
1336003223929434112,0
1336006498607042304,1
1336017154228023296,1
1336032084218015488,0
1336034706039640064,0
1336036618638077952,0
1336038241074614272,1
1336038963870633984,3
1336040013067378688,1
1336050756101738496,1
1336051746712465408,0
1336058906733383680,3
1336072806019239936,1
1336078738275102720,0
1336083169980915712,1
1336105978283118336,0
1336107716285173504,1
1336182967769706496,0
1336207846258716672,2
1336212173094350848,0
1336221475687202816,0
1336223462587736064,0
1336225818381520896,0
1336228428870246400,1
1336230605139423232,3
1336250104433569536,0
1336259587041845248,0
1336262040202203136,0
1336264938759843840,1
1336292049239334912,1
1336294058147401728,1
1336295007720976384,1
1336318121758478336,1
1336341894486482688,0
1336357208817274880,1
1336366750917664768,1
1336390038775607296,0
1336392603877568512,1
1336424181181931520,0
1336432001289744384,0
1336485918044205056,1
1336558317561409536,3
1336569807009878016,0
1336571221270556672,0
1336593995133284352,0
1336619641137925888,0
1336619861167001600,1
1336625187182292736,1
1336626648435683328,1
1336630971374907136,0
1336643194809937920,1
1336649885295259648,0
1336657370785734656,0
1336658593639243520,0
1336659086553833472,0
1336659299653791488,0
1336659410505109504,0
1336660319641460736,0
1336667552945201152,0
1336667671786565632,0
1336670029413297920,1
1336674758474215424,0
1336675932589993984,0
1336677426391379968,0
1336684406866661120,0
1336689309542445056,1
1336691025771974656,0
1336700842691399680,1
1336707689305534464,0
1336709901364703232,1
1336731396530987008,0
1336748816859590656,0
1336782010753421312,0
1336932047156293632,0
1336955129636024320,0
1336959473857015808,3
1336959921158561536,0
1336974838108483584,0
1336980456626130688,0
1336981335878065920,1
1336982387918508032,0
1336987716513394688,1
1336996465454043136,0
1337007068071530496,0
1337016192859574272,0
1337018787904819200,0
1337021491259600896,1
1337024813668462336,0
1337029807431880704,0
1337038821997895680,1
1337038941434900480,0
1337040686869339904,0
1337080157316804608,1
1337090277694181120,1
1337094321888227328,1
1337098877946765312,1
1337110015535144704,0
1337134383644495872,0
1337135747825098752,0
1337137387743358720,1
1337156350267240448,0
1337165999934738432,0
1337169472067657728,0
1337200064566091520,1
1337227028966354688,1
1337238210456514304,0
1337292107816505088,2
1337300262147530752,0
1337302544838762496,0
1337302769921912832,0
1337322100093313024,0
1337322351512391680,0
1337333806672433152,0
1337335969721311232,0
1337338225426395136,1
1337340203460128768,0
1337340780759887872,1
1337343131344310272,0
1337344193509863424,0
1337349858626334720,1
1337363195158286336,2
1337368768083791872,0
1337369271127695104,1
1337370398955081728,0
1337373059347570688,0
1337376808661082112,0
1337402214671847424,0
1337407304912826368,0
1337412975116902400,1
1337425686970117888,3
1337452797315461120,1
1337466942060437504,0
1337470044360601600,0
1337478567257661440,0
1337499874359734272,0
1337505097958502400,1
1337510298102755328,1
1337510981891657728,1
1337540019905572864,1
1337655143542689536,0
1337664921081966336,3
1337671599349243904,1
1337679835011796736,1
1337684288779783936,1
1337685622929190912,0
1337697199421976320,0
1337698240985247488,0
1337711563931783168,1
1337711850503495680,0
1337720959143456768,1
1337722271528587264,3
1337727049222459136,3
1337728911103418368,1
1337728914710556672,1
1337739016360353536,1
1337743497412153088,1
1337744429935972352,1
1337758309932265472,2
1337788602013667328,1
1337792346876997632,0
1337804171786014720,1
1337809892460142336,1
1337810445827100672,0
1337820259638784000,3
1337824804725006336,1
1337824982974550016,1
1337838100987457536,3
1337915366400532480,1
1338007008331575296,0
1338032719373152256,0
1338041216370311168,1
1338041216194260736,1
1338045441003413504,0
1338060406091370496,3
1338060720441798656,0
1338061375663464448,0
1338071697153515520,0
1338074309487636480,1
1338079963724083200,1
1338082311796035584,0
1338096581103529984,1
1338100889085767680,0
1338126949156343808,0
1338129228777328640,1
1338130787598815232,3
1338136800360079104,1
1338136846912536320,1
1338158427248398336,1
1338158824964960256,0
1338171640283336704,1
1338179422894108672,0
1338179634052165632,0
1338182874021982208,1
1338189561730650112,1
1338192384786653184,1
1338242953588969472,1
1338364049097191424,0
1338377447939710720,1
1338380794453250048,0
1338385730117242880,1
1338388283840229120,1
1338389885481328640,1
1338389980855537664,0
1338396092120096768,1
1338397878730027008,0
1338399775050371072,3
1338403783118893056,1
1338411991367643136,0
1338413074487898112,0
1338418581759987712,0
1338418703663321088,0
1338419222385483520,3
1338419219302666240,3
1338425532736790528,0
1338426036640419840,0
1338428728360251136,0
1338432926342656000,0
1338433368371945472,1
1338444612776681472,0
1338451755164717056,0
1338454421089476608,1
1338475483630104320,0
1338482450754916352,0
1338485285206839296,0
1338486423821955072,1
1338494157560672256,1
1338497048413425664,0
1338497412130885632,1
1338503173674307584,1
1338504845930721280,1
1338512317915467520,0
1338521630176325632,0
1338534267589185536,1
1338537942030159872,1
1338538137782546432,1
1338539321813569536,2
1338539849775788032,1
1338550863879680000,0
1338557916157272064,0
1338564319781457920,0
1338573740955799552,0
1338574229093167104,0
1338574537483497472,1
1338579276761796608,1
1338580392316637184,1
1338587560289951488,1
1338599015169077248,0
1338599387228933888,2
1338616953242591232,1
1338730508121935872,1
1338743725816680448,0
1338745357820440320,1
1338752790190043136,3
1338769010809253888,0
1338769354595430400,0
1338776155906772736,0
1338776616160415488,1
1338783928933642240,0
1338784436612182016,0
1338788390565720064,0
1338788486145519616,1
1338788892988694528,0
1338789025696653312,0
1338790167973404672,3
1338792103086841856,1
1338793134428459008,1
1338797327134449664,1
1338803989283020800,1
1338808139328712704,0
1338809127695478784,1
1338812643667308288,0
1338813815765479424,1
1338814495037272064,3
1338815046768603136,0
1338818184766509056,1
1338827669358718720,0
1338827799013056512,1
1338830456431779840,1
1338830788704546816,1
1338838243534626816,0
1338841251936919552,1
1338846999970541568,1
1338847697542012928,0
1338849228492320768,1
1338855344202629120,1
1338870951157633024,1
1338876120830251008,1
1338876863834435584,1
1338901250667139072,0
1338911592457629696,3
1338912325328318464,1
1338914122860290048,1
1338920888327151616,1
1338928368474091520,0
1338934973898829824,1
1338943315870437120,1
1338943727264522240,1
1338954084175523840,1
1339084576082305024,0
1339123650629349120,0
1339131730352017408,0
1339140083660824320,0
1339141275015147520,1
1339145567612571648,0
1339146526128558080,3
1339149157446148096,1
1339150057250099200,0
1339150821779529728,0
1339151356788170752,0
1339153184636489728,3
1339153338814894080,1
1339155382355288064,0
1339162081384402688,1
1339171175231082496,0
1339171973805518848,1
1339174068847702016,0
1339177842618281984,0
1339180724872679424,0
1339190201940406272,0
1339194387235024896,1
1339208775312543488,0
1339225099086557184,0
1339233373546553088,3
1339239001413349120,1
1339244142992437248,0
1339247871888133888,0
1339249603846221824,1
1339254993690521600,0
1339261414737895424,0
1339273603884474368,0
1339281520868134912,3
1339298369802473472,1
1339300473728364288,1
1339301617552793600,1
1339310321496944640,1
1339340844776779520,1
1339463363739463680,0
1339482170260393984,3
1339484930733199104,1
1339486167155286016,0
1339486755511283712,0
1339492982685380608,1
1339494039285063680,0
1339506373743292416,0
1339510613769371648,0
1339521449766375424,0
1339525789537234688,1
1339527035543298048,1
1339533436554506240,1
1339540317033418752,0
1339541016903225088,1
1339543031746351104,0
1339545322419326720,0
1339546616374554624,0
1339546637920854016,1
1339546796163551232,0
1339547084089942016,0
1339549164561195008,0
